,rank,name,directors,actors,type,showdate,runtime,showplace,language,score,vote,longcomment,shortcomment,seen,tosee,fivestars,fourstars,threestars,twostars,onestar
3820,86,禁闭岛,马丁·斯科塞斯,伊莱亚斯·科泰斯,剧情,2010,138,美国,英语,8.7,435247.0,88317,1680,561091,87784,46.2,43.1,9.9,0.6,0.1
3821,86,禁闭岛,马丁·斯科塞斯,伊莱亚斯·科泰斯,悬疑,2010,138,美国,英语,8.7,435247.0,88317,1680,561091,87784,46.2,43.1,9.9,0.6,0.1
3823,86,禁闭岛,马丁·斯科塞斯,泰德·拉文,剧情,2010,138,美国,英语,8.7,435247.0,88317,1680,561091,87784,46.2,43.1,9.9,0.6,0.1
3824,86,禁闭岛,马丁·斯科塞斯,泰德·拉文,悬疑,2010,138,美国,英语,8.7,435247.0,88317,1680,561091,87784,46.2,43.1,9.9,0.6,0.1
3825,86,禁闭岛,马丁·斯科塞斯,泰德·拉文,惊悚,2010,138,美国,英语,8.7,435247.0,88317,1680,561091,87784,46.2,43.1,9.9,0.6,0.1
3822,86,禁闭岛,马丁·斯科塞斯,伊莱亚斯·科泰斯,惊悚,2010,138,美国,英语,8.7,435247.0,88317,1680,561091,87784,46.2,43.1,9.9,0.6,0.1
3827,86,禁闭岛,马丁·斯科塞斯,克里斯托弗·邓汉,悬疑,2010,138,美国,英语,8.7,435247.0,88317,1680,561091,87784,46.2,43.1,9.9,0.6,0.1
3826,86,禁闭岛,马丁·斯科塞斯,克里斯托弗·邓汉,剧情,2010,138,美国,英语,8.7,435247.0,88317,1680,561091,87784,46.2,43.1,9.9,0.6,0.1
3834,86,禁闭岛,马丁·斯科塞斯,杰基·厄尔·哈利,惊悚,2010,138,美国,英语,8.7,435247.0,88317,1680,561091,87784,46.2,43.1,9.9,0.6,0.1
3833,86,禁闭岛,马丁·斯科塞斯,杰基·厄尔·哈利,悬疑,2010,138,美国,英语,8.7,435247.0,88317,1680,561091,87784,46.2,43.1,9.9,0.6,0.1
3832,86,禁闭岛,马丁·斯科塞斯,杰基·厄尔·哈利,剧情,2010,138,美国,英语,8.7,435247.0,88317,1680,561091,87784,46.2,43.1,9.9,0.6,0.1
3835,86,禁闭岛,马丁·斯科塞斯,罗宾·巴特利特,剧情,2010,138,美国,英语,8.7,435247.0,88317,1680,561091,87784,46.2,43.1,9.9,0.6,0.1
3830,86,禁闭岛,马丁·斯科塞斯,约瑟夫·斯科拉,悬疑,2010,138,美国,英语,8.7,435247.0,88317,1680,561091,87784,46.2,43.1,9.9,0.6,0.1
3829,86,禁闭岛,马丁·斯科塞斯,约瑟夫·斯科拉,剧情,2010,138,美国,英语,8.7,435247.0,88317,1680,561091,87784,46.2,43.1,9.9,0.6,0.1
3828,86,禁闭岛,马丁·斯科塞斯,克里斯托弗·邓汉,惊悚,2010,138,美国,英语,8.7,435247.0,88317,1680,561091,87784,46.2,43.1,9.9,0.6,0.1
3831,86,禁闭岛,马丁·斯科塞斯,约瑟夫·斯科拉,惊悚,2010,138,美国,英语,8.7,435247.0,88317,1680,561091,87784,46.2,43.1,9.9,0.6,0.1
3888,87,猫鼠游戏,史蒂文·斯皮尔伯格,马丁·辛,犯罪,2002,141,美国,英语,8.8,294828.0,54497,734,362248,84337,49.5,41.6,8.4,0.4,0.1
3881,87,猫鼠游戏,史蒂文·斯皮尔伯格,詹妮弗·加纳,传记,2002,141,美国,英语,8.8,294828.0,54497,734,362248,84337,49.5,41.6,8.4,0.4,0.1
3882,87,猫鼠游戏,史蒂文·斯皮尔伯格,詹妮弗·加纳,犯罪,2002,141,美国,英语,8.8,294828.0,54497,734,362248,84337,49.5,41.6,8.4,0.4,0.1
3883,87,猫鼠游戏,史蒂文·斯皮尔伯格,艾米·亚当斯,剧情,2002,141,美国,英语,8.8,294828.0,54497,734,362248,84337,49.5,41.6,8.4,0.4,0.1
3884,87,猫鼠游戏,史蒂文·斯皮尔伯格,艾米·亚当斯,传记,2002,141,美国,英语,8.8,294828.0,54497,734,362248,84337,49.5,41.6,8.4,0.4,0.1
3885,87,猫鼠游戏,史蒂文·斯皮尔伯格,艾米·亚当斯,犯罪,2002,141,美国,英语,8.8,294828.0,54497,734,362248,84337,49.5,41.6,8.4,0.4,0.1
3886,87,猫鼠游戏,史蒂文·斯皮尔伯格,马丁·辛,剧情,2002,141,美国,英语,8.8,294828.0,54497,734,362248,84337,49.5,41.6,8.4,0.4,0.1
3887,87,猫鼠游戏,史蒂文·斯皮尔伯格,马丁·辛,传记,2002,141,美国,英语,8.8,294828.0,54497,734,362248,84337,49.5,41.6,8.4,0.4,0.1
3889,87,猫鼠游戏,史蒂文·斯皮尔伯格,克里斯托弗·沃肯,剧情,2002,141,美国,英语,8.8,294828.0,54497,734,362248,84337,49.5,41.6,8.4,0.4,0.1
3900,87,猫鼠游戏,史蒂文·斯皮尔伯格,伊丽莎白·班克斯,犯罪,2002,141,美国,英语,8.8,294828.0,54497,734,362248,84337,49.5,41.6,8.4,0.4,0.1
3891,87,猫鼠游戏,史蒂文·斯皮尔伯格,克里斯托弗·沃肯,犯罪,2002,141,美国,英语,8.8,294828.0,54497,734,362248,84337,49.5,41.6,8.4,0.4,0.1
3892,87,猫鼠游戏,史蒂文·斯皮尔伯格,汤姆·汉克斯,剧情,2002,141,美国,英语,8.8,294828.0,54497,734,362248,84337,49.5,41.6,8.4,0.4,0.1
3893,87,猫鼠游戏,史蒂文·斯皮尔伯格,汤姆·汉克斯,传记,2002,141,美国,英语,8.8,294828.0,54497,734,362248,84337,49.5,41.6,8.4,0.4,0.1
3894,87,猫鼠游戏,史蒂文·斯皮尔伯格,汤姆·汉克斯,犯罪,2002,141,美国,英语,8.8,294828.0,54497,734,362248,84337,49.5,41.6,8.4,0.4,0.1
3895,87,猫鼠游戏,史蒂文·斯皮尔伯格,莱昂纳多·迪卡普里奥,剧情,2002,141,美国,英语,8.8,294828.0,54497,734,362248,84337,49.5,41.6,8.4,0.4,0.1
3896,87,猫鼠游戏,史蒂文·斯皮尔伯格,莱昂纳多·迪卡普里奥,传记,2002,141,美国,英语,8.8,294828.0,54497,734,362248,84337,49.5,41.6,8.4,0.4,0.1
3897,87,猫鼠游戏,史蒂文·斯皮尔伯格,莱昂纳多·迪卡普里奥,犯罪,2002,141,美国,英语,8.8,294828.0,54497,734,362248,84337,49.5,41.6,8.4,0.4,0.1
3898,87,猫鼠游戏,史蒂文·斯皮尔伯格,伊丽莎白·班克斯,剧情,2002,141,美国,英语,8.8,294828.0,54497,734,362248,84337,49.5,41.6,8.4,0.4,0.1
3899,87,猫鼠游戏,史蒂文·斯皮尔伯格,伊丽莎白·班克斯,传记,2002,141,美国,英语,8.8,294828.0,54497,734,362248,84337,49.5,41.6,8.4,0.4,0.1
3890,87,猫鼠游戏,史蒂文·斯皮尔伯格,克里斯托弗·沃肯,传记,2002,141,美国,英语,8.8,294828.0,54497,734,362248,84337,49.5,41.6,8.4,0.4,0.1
3880,87,猫鼠游戏,史蒂文·斯皮尔伯格,詹妮弗·加纳,剧情,2002,141,美国,英语,8.8,294828.0,54497,734,362248,84337,49.5,41.6,8.4,0.4,0.1
3878,87,猫鼠游戏,史蒂文·斯皮尔伯格,詹姆斯·布洛林,传记,2002,141,美国,英语,8.8,294828.0,54497,734,362248,84337,49.5,41.6,8.4,0.4,0.1
3877,87,猫鼠游戏,史蒂文·斯皮尔伯格,詹姆斯·布洛林,剧情,2002,141,美国,英语,8.8,294828.0,54497,734,362248,84337,49.5,41.6,8.4,0.4,0.1
3879,87,猫鼠游戏,史蒂文·斯皮尔伯格,詹姆斯·布洛林,犯罪,2002,141,美国,英语,8.8,294828.0,54497,734,362248,84337,49.5,41.6,8.4,0.4,0.1
3859,87,猫鼠游戏,史蒂文·斯皮尔伯格,克里斯·埃里斯,剧情,2002,141,美国,英语,8.8,294828.0,54497,734,362248,84337,49.5,41.6,8.4,0.4,0.1
3860,87,猫鼠游戏,史蒂文·斯皮尔伯格,克里斯·埃里斯,传记,2002,141,美国,英语,8.8,294828.0,54497,734,362248,84337,49.5,41.6,8.4,0.4,0.1
3861,87,猫鼠游戏,史蒂文·斯皮尔伯格,克里斯·埃里斯,犯罪,2002,141,美国,英语,8.8,294828.0,54497,734,362248,84337,49.5,41.6,8.4,0.4,0.1
3862,87,猫鼠游戏,史蒂文·斯皮尔伯格,弗兰克·约翰·休斯,剧情,2002,141,美国,英语,8.8,294828.0,54497,734,362248,84337,49.5,41.6,8.4,0.4,0.1
3863,87,猫鼠游戏,史蒂文·斯皮尔伯格,弗兰克·约翰·休斯,传记,2002,141,美国,英语,8.8,294828.0,54497,734,362248,84337,49.5,41.6,8.4,0.4,0.1
3865,87,猫鼠游戏,史蒂文·斯皮尔伯格,布莱恩·豪威 ,剧情,2002,141,美国,英语,8.8,294828.0,54497,734,362248,84337,49.5,41.6,8.4,0.4,0.1
3866,87,猫鼠游戏,史蒂文·斯皮尔伯格,布莱恩·豪威 ,传记,2002,141,美国,英语,8.8,294828.0,54497,734,362248,84337,49.5,41.6,8.4,0.4,0.1
3867,87,猫鼠游戏,史蒂文·斯皮尔伯格,布莱恩·豪威 ,犯罪,2002,141,美国,英语,8.8,294828.0,54497,734,362248,84337,49.5,41.6,8.4,0.4,0.1
3864,87,猫鼠游戏,史蒂文·斯皮尔伯格,弗兰克·约翰·休斯,犯罪,2002,141,美国,英语,8.8,294828.0,54497,734,362248,84337,49.5,41.6,8.4,0.4,0.1
3869,87,猫鼠游戏,史蒂文·斯皮尔伯格,南希·利内翰,传记,2002,141,美国,英语,8.8,294828.0,54497,734,362248,84337,49.5,41.6,8.4,0.4,0.1
3868,87,猫鼠游戏,史蒂文·斯皮尔伯格,南希·利内翰,剧情,2002,141,美国,英语,8.8,294828.0,54497,734,362248,84337,49.5,41.6,8.4,0.4,0.1
3875,87,猫鼠游戏,史蒂文·斯皮尔伯格,纳塔莉·贝伊,传记,2002,141,美国,英语,8.8,294828.0,54497,734,362248,84337,49.5,41.6,8.4,0.4,0.1
3874,87,猫鼠游戏,史蒂文·斯皮尔伯格,纳塔莉·贝伊,剧情,2002,141,美国,英语,8.8,294828.0,54497,734,362248,84337,49.5,41.6,8.4,0.4,0.1
3873,87,猫鼠游戏,史蒂文·斯皮尔伯格,艾伦·旁派,犯罪,2002,141,美国,英语,8.8,294828.0,54497,734,362248,84337,49.5,41.6,8.4,0.4,0.1
3876,87,猫鼠游戏,史蒂文·斯皮尔伯格,纳塔莉·贝伊,犯罪,2002,141,美国,英语,8.8,294828.0,54497,734,362248,84337,49.5,41.6,8.4,0.4,0.1
3871,87,猫鼠游戏,史蒂文·斯皮尔伯格,艾伦·旁派,剧情,2002,141,美国,英语,8.8,294828.0,54497,734,362248,84337,49.5,41.6,8.4,0.4,0.1
3870,87,猫鼠游戏,史蒂文·斯皮尔伯格,南希·利内翰,犯罪,2002,141,美国,英语,8.8,294828.0,54497,734,362248,84337,49.5,41.6,8.4,0.4,0.1
3872,87,猫鼠游戏,史蒂文·斯皮尔伯格,艾伦·旁派,传记,2002,141,美国,英语,8.8,294828.0,54497,734,362248,84337,49.5,41.6,8.4,0.4,0.1
3928,88,幽灵公主,宫崎骏,田中裕子,动画,1997,134,日本,日语,8.8,276769.0,37141,639,355798,53077,51.9,37.5,10.0,0.5,0.1
3922,88,幽灵公主,宫崎骏,西村雅彦,动画,1997,134,日本,日语,8.8,276769.0,37141,639,355798,53077,51.9,37.5,10.0,0.5,0.1
3923,88,幽灵公主,宫崎骏,西村雅彦,奇幻,1997,134,日本,日语,8.8,276769.0,37141,639,355798,53077,51.9,37.5,10.0,0.5,0.1
3924,88,幽灵公主,宫崎骏,西村雅彦,冒险,1997,134,日本,日语,8.8,276769.0,37141,639,355798,53077,51.9,37.5,10.0,0.5,0.1
3925,88,幽灵公主,宫崎骏,小林薰,动画,1997,134,日本,日语,8.8,276769.0,37141,639,355798,53077,51.9,37.5,10.0,0.5,0.1
3926,88,幽灵公主,宫崎骏,小林薰,奇幻,1997,134,日本,日语,8.8,276769.0,37141,639,355798,53077,51.9,37.5,10.0,0.5,0.1
3927,88,幽灵公主,宫崎骏,小林薰,冒险,1997,134,日本,日语,8.8,276769.0,37141,639,355798,53077,51.9,37.5,10.0,0.5,0.1
3929,88,幽灵公主,宫崎骏,田中裕子,奇幻,1997,134,日本,日语,8.8,276769.0,37141,639,355798,53077,51.9,37.5,10.0,0.5,0.1
3921,88,幽灵公主,宫崎骏,岛本须美,冒险,1997,134,日本,日语,8.8,276769.0,37141,639,355798,53077,51.9,37.5,10.0,0.5,0.1
3931,88,幽灵公主,宫崎骏,石田百合子,动画,1997,134,日本,日语,8.8,276769.0,37141,639,355798,53077,51.9,37.5,10.0,0.5,0.1
3932,88,幽灵公主,宫崎骏,石田百合子,奇幻,1997,134,日本,日语,8.8,276769.0,37141,639,355798,53077,51.9,37.5,10.0,0.5,0.1
3933,88,幽灵公主,宫崎骏,石田百合子,冒险,1997,134,日本,日语,8.8,276769.0,37141,639,355798,53077,51.9,37.5,10.0,0.5,0.1
3934,88,幽灵公主,宫崎骏,松田洋治,动画,1997,134,日本,日语,8.8,276769.0,37141,639,355798,53077,51.9,37.5,10.0,0.5,0.1
3935,88,幽灵公主,宫崎骏,松田洋治,奇幻,1997,134,日本,日语,8.8,276769.0,37141,639,355798,53077,51.9,37.5,10.0,0.5,0.1
3936,88,幽灵公主,宫崎骏,松田洋治,冒险,1997,134,日本,日语,8.8,276769.0,37141,639,355798,53077,51.9,37.5,10.0,0.5,0.1
3937,88,幽灵公主,宫崎骏,上条恒彦,动画,1997,134,日本,日语,8.8,276769.0,37141,639,355798,53077,51.9,37.5,10.0,0.5,0.1
3938,88,幽灵公主,宫崎骏,上条恒彦,奇幻,1997,134,日本,日语,8.8,276769.0,37141,639,355798,53077,51.9,37.5,10.0,0.5,0.1
3930,88,幽灵公主,宫崎骏,田中裕子,冒险,1997,134,日本,日语,8.8,276769.0,37141,639,355798,53077,51.9,37.5,10.0,0.5,0.1
3920,88,幽灵公主,宫崎骏,岛本须美,奇幻,1997,134,日本,日语,8.8,276769.0,37141,639,355798,53077,51.9,37.5,10.0,0.5,0.1
3939,88,幽灵公主,宫崎骏,上条恒彦,冒险,1997,134,日本,日语,8.8,276769.0,37141,639,355798,53077,51.9,37.5,10.0,0.5,0.1
3918,88,幽灵公主,宫崎骏,渡边哲,冒险,1997,134,日本,日语,8.8,276769.0,37141,639,355798,53077,51.9,37.5,10.0,0.5,0.1
3901,88,幽灵公主,宫崎骏,森繁久弥,动画,1997,134,日本,日语,8.8,276769.0,37141,639,355798,53077,51.9,37.5,10.0,0.5,0.1
3902,88,幽灵公主,宫崎骏,森繁久弥,奇幻,1997,134,日本,日语,8.8,276769.0,37141,639,355798,53077,51.9,37.5,10.0,0.5,0.1
3903,88,幽灵公主,宫崎骏,森繁久弥,冒险,1997,134,日本,日语,8.8,276769.0,37141,639,355798,53077,51.9,37.5,10.0,0.5,0.1
3904,88,幽灵公主,宫崎骏,森光子,动画,1997,134,日本,日语,8.8,276769.0,37141,639,355798,53077,51.9,37.5,10.0,0.5,0.1
3905,88,幽灵公主,宫崎骏,森光子,奇幻,1997,134,日本,日语,8.8,276769.0,37141,639,355798,53077,51.9,37.5,10.0,0.5,0.1
3906,88,幽灵公主,宫崎骏,森光子,冒险,1997,134,日本,日语,8.8,276769.0,37141,639,355798,53077,51.9,37.5,10.0,0.5,0.1
3907,88,幽灵公主,宫崎骏,美轮明宏,动画,1997,134,日本,日语,8.8,276769.0,37141,639,355798,53077,51.9,37.5,10.0,0.5,0.1
3908,88,幽灵公主,宫崎骏,美轮明宏,奇幻,1997,134,日本,日语,8.8,276769.0,37141,639,355798,53077,51.9,37.5,10.0,0.5,0.1
3919,88,幽灵公主,宫崎骏,岛本须美,动画,1997,134,日本,日语,8.8,276769.0,37141,639,355798,53077,51.9,37.5,10.0,0.5,0.1
3910,88,幽灵公主,宫崎骏,名古屋章,动画,1997,134,日本,日语,8.8,276769.0,37141,639,355798,53077,51.9,37.5,10.0,0.5,0.1
3911,88,幽灵公主,宫崎骏,名古屋章,奇幻,1997,134,日本,日语,8.8,276769.0,37141,639,355798,53077,51.9,37.5,10.0,0.5,0.1
3912,88,幽灵公主,宫崎骏,名古屋章,冒险,1997,134,日本,日语,8.8,276769.0,37141,639,355798,53077,51.9,37.5,10.0,0.5,0.1
3913,88,幽灵公主,宫崎骏,佐藤允,动画,1997,134,日本,日语,8.8,276769.0,37141,639,355798,53077,51.9,37.5,10.0,0.5,0.1
3914,88,幽灵公主,宫崎骏,佐藤允,奇幻,1997,134,日本,日语,8.8,276769.0,37141,639,355798,53077,51.9,37.5,10.0,0.5,0.1
3915,88,幽灵公主,宫崎骏,佐藤允,冒险,1997,134,日本,日语,8.8,276769.0,37141,639,355798,53077,51.9,37.5,10.0,0.5,0.1
3916,88,幽灵公主,宫崎骏,渡边哲,动画,1997,134,日本,日语,8.8,276769.0,37141,639,355798,53077,51.9,37.5,10.0,0.5,0.1
3917,88,幽灵公主,宫崎骏,渡边哲,奇幻,1997,134,日本,日语,8.8,276769.0,37141,639,355798,53077,51.9,37.5,10.0,0.5,0.1
3909,88,幽灵公主,宫崎骏,美轮明宏,冒险,1997,134,日本,日语,8.8,276769.0,37141,639,355798,53077,51.9,37.5,10.0,0.5,0.1
3965,89,第六感,M·奈特·沙马兰,托妮·科莱特,悬疑,1999,107,美国,英语,8.8,277073.0,57721,761,340875,104403,50.9,39.5,8.9,0.5,0.1
3964,89,第六感,M·奈特·沙马兰,托妮·科莱特,剧情,1999,107,美国,英语,8.8,277073.0,57721,761,340875,104403,50.9,39.5,8.9,0.5,0.1
3960,89,第六感,M·奈特·沙马兰,唐尼·沃尔伯格,惊悚,1999,107,美国,英语,8.8,277073.0,57721,761,340875,104403,50.9,39.5,8.9,0.5,0.1
3962,89,第六感,M·奈特·沙马兰,奥莉维亚·威廉姆斯,悬疑,1999,107,美国,英语,8.8,277073.0,57721,761,340875,104403,50.9,39.5,8.9,0.5,0.1
3961,89,第六感,M·奈特·沙马兰,奥莉维亚·威廉姆斯,剧情,1999,107,美国,英语,8.8,277073.0,57721,761,340875,104403,50.9,39.5,8.9,0.5,0.1
3966,89,第六感,M·奈特·沙马兰,托妮·科莱特,惊悚,1999,107,美国,英语,8.8,277073.0,57721,761,340875,104403,50.9,39.5,8.9,0.5,0.1
3963,89,第六感,M·奈特·沙马兰,奥莉维亚·威廉姆斯,惊悚,1999,107,美国,英语,8.8,277073.0,57721,761,340875,104403,50.9,39.5,8.9,0.5,0.1
3967,89,第六感,M·奈特·沙马兰,海利·乔·奥斯蒙,剧情,1999,107,美国,英语,8.8,277073.0,57721,761,340875,104403,50.9,39.5,8.9,0.5,0.1
3971,89,第六感,M·奈特·沙马兰,布鲁斯·威利斯,悬疑,1999,107,美国,英语,8.8,277073.0,57721,761,340875,104403,50.9,39.5,8.9,0.5,0.1
3969,89,第六感,M·奈特·沙马兰,海利·乔·奥斯蒙,惊悚,1999,107,美国,英语,8.8,277073.0,57721,761,340875,104403,50.9,39.5,8.9,0.5,0.1
3970,89,第六感,M·奈特·沙马兰,布鲁斯·威利斯,剧情,1999,107,美国,英语,8.8,277073.0,57721,761,340875,104403,50.9,39.5,8.9,0.5,0.1
3972,89,第六感,M·奈特·沙马兰,布鲁斯·威利斯,惊悚,1999,107,美国,英语,8.8,277073.0,57721,761,340875,104403,50.9,39.5,8.9,0.5,0.1
3973,89,第六感,M·奈特·沙马兰,特拉沃·摩根,剧情,1999,107,美国,英语,8.8,277073.0,57721,761,340875,104403,50.9,39.5,8.9,0.5,0.1
3974,89,第六感,M·奈特·沙马兰,特拉沃·摩根,悬疑,1999,107,美国,英语,8.8,277073.0,57721,761,340875,104403,50.9,39.5,8.9,0.5,0.1
3975,89,第六感,M·奈特·沙马兰,特拉沃·摩根,惊悚,1999,107,美国,英语,8.8,277073.0,57721,761,340875,104403,50.9,39.5,8.9,0.5,0.1
3959,89,第六感,M·奈特·沙马兰,唐尼·沃尔伯格,悬疑,1999,107,美国,英语,8.8,277073.0,57721,761,340875,104403,50.9,39.5,8.9,0.5,0.1
3968,89,第六感,M·奈特·沙马兰,海利·乔·奥斯蒙,悬疑,1999,107,美国,英语,8.8,277073.0,57721,761,340875,104403,50.9,39.5,8.9,0.5,0.1
3958,89,第六感,M·奈特·沙马兰,唐尼·沃尔伯格,剧情,1999,107,美国,英语,8.8,277073.0,57721,761,340875,104403,50.9,39.5,8.9,0.5,0.1
3950,89,第六感,M·奈特·沙马兰,米莎·巴顿,悬疑,1999,107,美国,英语,8.8,277073.0,57721,761,340875,104403,50.9,39.5,8.9,0.5,0.1
3956,89,第六感,M·奈特·沙马兰,格伦·菲茨杰拉德,悬疑,1999,107,美国,英语,8.8,277073.0,57721,761,340875,104403,50.9,39.5,8.9,0.5,0.1
3940,89,第六感,M·奈特·沙马兰,杰弗里·泽布尼斯,剧情,1999,107,美国,英语,8.8,277073.0,57721,761,340875,104403,50.9,39.5,8.9,0.5,0.1
3941,89,第六感,M·奈特·沙马兰,杰弗里·泽布尼斯,悬疑,1999,107,美国,英语,8.8,277073.0,57721,761,340875,104403,50.9,39.5,8.9,0.5,0.1
3942,89,第六感,M·奈特·沙马兰,杰弗里·泽布尼斯,惊悚,1999,107,美国,英语,8.8,277073.0,57721,761,340875,104403,50.9,39.5,8.9,0.5,0.1
3943,89,第六感,M·奈特·沙马兰,法尔德斯·巴姆,剧情,1999,107,美国,英语,8.8,277073.0,57721,761,340875,104403,50.9,39.5,8.9,0.5,0.1
3944,89,第六感,M·奈特·沙马兰,法尔德斯·巴姆,悬疑,1999,107,美国,英语,8.8,277073.0,57721,761,340875,104403,50.9,39.5,8.9,0.5,0.1
3945,89,第六感,M·奈特·沙马兰,法尔德斯·巴姆,惊悚,1999,107,美国,英语,8.8,277073.0,57721,761,340875,104403,50.9,39.5,8.9,0.5,0.1
3957,89,第六感,M·奈特·沙马兰,格伦·菲茨杰拉德,惊悚,1999,107,美国,英语,8.8,277073.0,57721,761,340875,104403,50.9,39.5,8.9,0.5,0.1
3947,89,第六感,M·奈特·沙马兰,Lisa Summerour,悬疑,1999,107,美国,英语,8.8,277073.0,57721,761,340875,104403,50.9,39.5,8.9,0.5,0.1
3946,89,第六感,M·奈特·沙马兰,Lisa Summerour,剧情,1999,107,美国,英语,8.8,277073.0,57721,761,340875,104403,50.9,39.5,8.9,0.5,0.1
3949,89,第六感,M·奈特·沙马兰,米莎·巴顿,剧情,1999,107,美国,英语,8.8,277073.0,57721,761,340875,104403,50.9,39.5,8.9,0.5,0.1
3951,89,第六感,M·奈特·沙马兰,米莎·巴顿,惊悚,1999,107,美国,英语,8.8,277073.0,57721,761,340875,104403,50.9,39.5,8.9,0.5,0.1
3952,89,第六感,M·奈特·沙马兰,彼得·安东尼·唐伯蒂斯,剧情,1999,107,美国,英语,8.8,277073.0,57721,761,340875,104403,50.9,39.5,8.9,0.5,0.1
3953,89,第六感,M·奈特·沙马兰,彼得·安东尼·唐伯蒂斯,悬疑,1999,107,美国,英语,8.8,277073.0,57721,761,340875,104403,50.9,39.5,8.9,0.5,0.1
3954,89,第六感,M·奈特·沙马兰,彼得·安东尼·唐伯蒂斯,惊悚,1999,107,美国,英语,8.8,277073.0,57721,761,340875,104403,50.9,39.5,8.9,0.5,0.1
3955,89,第六感,M·奈特·沙马兰,格伦·菲茨杰拉德,剧情,1999,107,美国,英语,8.8,277073.0,57721,761,340875,104403,50.9,39.5,8.9,0.5,0.1
3948,89,第六感,M·奈特·沙马兰,Lisa Summerour,惊悚,1999,107,美国,英语,8.8,277073.0,57721,761,340875,104403,50.9,39.5,8.9,0.5,0.1
3982,90,重庆森林,王家卫,王菲,剧情,1994,102,香港,粤语,8.7,394452.0,85202,1987,521282,100762,48.0,39.7,11.2,0.9,0.3
3985,90,重庆森林,王家卫,周嘉玲,爱情,1994,102,香港,粤语,8.7,394452.0,85202,1987,521282,100762,48.0,39.7,11.2,0.9,0.3
3984,90,重庆森林,王家卫,周嘉玲,剧情,1994,102,香港,粤语,8.7,394452.0,85202,1987,521282,100762,48.0,39.7,11.2,0.9,0.3
3983,90,重庆森林,王家卫,王菲,爱情,1994,102,香港,粤语,8.7,394452.0,85202,1987,521282,100762,48.0,39.7,11.2,0.9,0.3
3981,90,重庆森林,王家卫,梁朝伟,爱情,1994,102,香港,粤语,8.7,394452.0,85202,1987,521282,100762,48.0,39.7,11.2,0.9,0.3
3980,90,重庆森林,王家卫,梁朝伟,剧情,1994,102,香港,粤语,8.7,394452.0,85202,1987,521282,100762,48.0,39.7,11.2,0.9,0.3
3979,90,重庆森林,王家卫,金城武,爱情,1994,102,香港,粤语,8.7,394452.0,85202,1987,521282,100762,48.0,39.7,11.2,0.9,0.3
3978,90,重庆森林,王家卫,金城武,剧情,1994,102,香港,粤语,8.7,394452.0,85202,1987,521282,100762,48.0,39.7,11.2,0.9,0.3
3977,90,重庆森林,王家卫,林青霞,爱情,1994,102,香港,粤语,8.7,394452.0,85202,1987,521282,100762,48.0,39.7,11.2,0.9,0.3
3976,90,重庆森林,王家卫,林青霞,剧情,1994,102,香港,粤语,8.7,394452.0,85202,1987,521282,100762,48.0,39.7,11.2,0.9,0.3
3993,91,狩猎,托马斯·温特伯格,拉丝·弗格斯托姆,剧情,2012,115,丹麦,丹麦语,9.1,162677.0,49078,1579,194947,144431,60.5,32.8,6.0,0.5,0.3
3992,91,狩猎,托马斯·温特伯格,托玛斯·博·拉森,剧情,2012,115,丹麦,丹麦语,9.1,162677.0,49078,1579,194947,144431,60.5,32.8,6.0,0.5,0.3
3990,91,狩猎,托马斯·温特伯格,麦斯·米科尔森,剧情,2012,115,丹麦,丹麦语,9.1,162677.0,49078,1579,194947,144431,60.5,32.8,6.0,0.5,0.3
3991,91,狩猎,托马斯·温特伯格,安妮卡·韦德科普,剧情,2012,115,丹麦,丹麦语,9.1,162677.0,49078,1579,194947,144431,60.5,32.8,6.0,0.5,0.3
3988,91,狩猎,托马斯·温特伯格,拉斯·兰特,剧情,2012,115,丹麦,丹麦语,9.1,162677.0,49078,1579,194947,144431,60.5,32.8,6.0,0.5,0.3
3987,91,狩猎,托马斯·温特伯格,亚历山德拉·拉帕波特,剧情,2012,115,丹麦,丹麦语,9.1,162677.0,49078,1579,194947,144431,60.5,32.8,6.0,0.5,0.3
3986,91,狩猎,托马斯·温特伯格,安妮·路易丝·哈辛,剧情,2012,115,丹麦,丹麦语,9.1,162677.0,49078,1579,194947,144431,60.5,32.8,6.0,0.5,0.3
3989,91,狩猎,托马斯·温特伯格,苏西·沃德,剧情,2012,115,丹麦,丹麦语,9.1,162677.0,49078,1579,194947,144431,60.5,32.8,6.0,0.5,0.3
4003,92,致命ID,詹姆斯·曼高德,阿尔弗雷德·莫里纳,剧情,2003,90,美国,英语,8.7,380761.0,76383,935,462886,88764,46.1,42.8,10.2,0.7,0.2
4008,92,致命ID,詹姆斯·曼高德,克里·杜瓦尔,惊悚,2003,90,美国,英语,8.7,380761.0,76383,935,462886,88764,46.1,42.8,10.2,0.7,0.2
4007,92,致命ID,詹姆斯·曼高德,克里·杜瓦尔,悬疑,2003,90,美国,英语,8.7,380761.0,76383,935,462886,88764,46.1,42.8,10.2,0.7,0.2
4006,92,致命ID,詹姆斯·曼高德,克里·杜瓦尔,剧情,2003,90,美国,英语,8.7,380761.0,76383,935,462886,88764,46.1,42.8,10.2,0.7,0.2
4005,92,致命ID,詹姆斯·曼高德,阿尔弗雷德·莫里纳,惊悚,2003,90,美国,英语,8.7,380761.0,76383,935,462886,88764,46.1,42.8,10.2,0.7,0.2
